"GeneID" "MGI" "HumanEntrez" "MouseEntrez" "RatEntrez" "HumanName" "MouseName" "RatName" "Localisation" "Npmid"
"242" 242 "MGI:1277214" 55752 52398 305227 "SEPTIN11" "Septin11" "Septin11" "Postsynaptic" 15
"243" 243 "MGI:1339639" 8473 108155 26295 "OGT" "Ogt" "Ogt" "Postsynaptic" 15
"244" 244 "MGI:2446107" 5138 207728 81743 "PDE2A" "Pde2a" "Pde2a" "Postsynaptic" 15
"245" 245 "MGI:104562" 63908 17957 499903 "NAPB" "Napb" "Napb" "Postsynaptic" 15
"246" 246 "MGI:1924037" 8541 76787 140591 "PPFIA3" "Ppfia3" "Ppfia3" "Postsynaptic" 15
"247" 247 "MGI:97298" 4735 18000 117515 "SEPTIN2" "Septin2" "Septin2" "Postsynaptic" 15
"248" 248 "MGI:1345148" 55964 24050 56003 "SEPTIN3" "Septin3" "Septin3" "Postsynaptic" 15
"249" 249 "MGI:1098749" 26059 238988 259269 "ERC2" "Erc2" "Erc2" "Postsynaptic" 15
"250" 250 "MGI:1928375" 10094 56378 288669 "ARPC3" "Arpc3" "Arpc3" "Postsynaptic" 15
"251" 251 "MGI:1858257" 4355 50997 85275 "MPP2" "Mpp2" "Mpp2" "Postsynaptic" 15
"252" 252 "MGI:104694" 1463 13004 58982 "NCAN" "Ncan" "Ncan" "Postsynaptic" 15
"253" 253 "MGI:1927152" 23345 64009 499010 "SYNE1" "Syne1" "Syne1" "Postsynaptic" 15
"254" 254 "MGI:1096391" 9378 18189 60391 "NRXN1" "Nrxn1" "Nrxn1" "Postsynaptic" 16
"255" 255 "MGI:88067" 23237 11838 54323 "ARC" "Arc" "Arc" "Postsynaptic" 15
"256" 256 "MGI:1860197" 23335 104082 66031 "WDR7" "Wdr7" "Wdr7" "Postsynaptic" 15
"257" 257 "MGI:1341299" 26052 103967 171574 "DNM3" "Dnm3" "Dnm3" "Postsynaptic" 15
"258" 258 "MGI:1933947" 6252 104001 116644 "RTN1" "Rtn1" "Rtn1" "Postsynaptic" 15
"259" 259 "MGI:3039563" 58512 242667 286923 "DLGAP3" "Dlgap3" "Dlgap3" "Postsynaptic" 16
"260" 260 "MGI:1340046" 53616 11496 57033 "ADAM22" "Adam22" "Adam22" "Postsynaptic" 16
"261" 261 "MGI:95784" 2783 14693 81667 "GNB2" "Gnb2" "Gnb2" "Postsynaptic" 15
"262" 262 "MGI:95792" 2806 14719 25721 "GOT2" "Got2" "Got2" "Postsynaptic" 14
"263" 263 "MGI:96650" 3728 16480 81679 "JUP" "Jup" "Jup" "Postsynaptic" 14
"264" 264 "MGI:1927636" 6175 11837 64205 "RPLP0" "Rplp0" "Rplp0" "Postsynaptic" 14
"265" 265 "MGI:1353472" 6130 27176 296596 "RPL7A" "Rpl7a" "Rpl7a" "Postsynaptic" 14
"266" 266 "MGI:1313277" 6844 22318 24803 "VAMP2" "Vamp2" "Vamp2" "Postsynaptic" 14
"267" 267 "MGI:2444846" 257194 320840 59318 "NEGR1" "Negr1" "Negr1" "Postsynaptic" 14
"268" 268 "MGI:1261437" 509 11949 116550 "ATP5F1C" "Atp5c1" "Atp5f1c" "Postsynaptic" 15
"269" 269 "MGI:1915599" 4722 68349 295923 "NDUFS3" "Ndufs3" "Ndufs3" "Postsynaptic" 14
"270" 270 "MGI:88024" 286 11733 306570 "ANK1" "Ank1" "Ank1" "Postsynaptic" 14
"271" 271 "MGI:88529" 1431 12974 170587 "CS" "Cs" "Cs" "Postsynaptic" 14
"272" 272 "MGI:2385758" 84448 231148 360958 "ABLIM2" "Ablim2" "Ablim2" "Postsynaptic" 14
"273" 273 "MGI:95639" 2596 14432 29423 "GAP43" "Gap43" "Gap43" "Postsynaptic" 14
"274" 274 "MGI:102889" 1462 13003 114122 "VCAN" "Vcan" "Vcan" "Postsynaptic" 14
"275" 275 "MGI:95772" 2771 14678 81664 "GNAI2" "Gnai2" "Gnai2" "Postsynaptic" 14
"276" 276 "MGI:97750" 5479 19035 64367 "PPIB" "Ppib" "Ppib" "Postsynaptic" 13
"277" 277 "MGI:103149" 7345 22223 29545 "UCHL1" "Uchl1" "Uchl1" "Postsynaptic" 14
"278" 278 "MGI:2135609" 8825 108030 85327 "LIN7A" "Lin7a" "Lin7a" "Postsynaptic" 14
"279" 279 "MGI:1345181" 29993 23969 29704 "PACSIN1" "Pacsin1" "Pacsin1" "Postsynaptic" 14
"280" 280 "MGI:2144727" 1653 104721 84474 "DDX1" "Ddx1" "Ddx1" "Postsynaptic" 14
"281" 281 "MGI:1913585" 528 66335 299971 "ATP6V1C1" "Atp6v1c1" "Atp6v1c1" "Postsynaptic" 14
"282" 282 "MGI:1338002" 54332 14545 312890 "GDAP1" "Gdap1" "Gdap1" "Postsynaptic" 14
"283" 283 "MGI:1913695" 1537 66445 300047 "CYC1" "Cyc1" "Cyc1" "Postsynaptic" 14
"284" 284 "MGI:97532" 5160 18597 29554 "PDHA1" "Pdha1" "Pdha1" "Postsynaptic" 14
"285" 285 "MGI:1913358" 4704 66108 362440 "NDUFA9" "Ndufa9" "Ndufa9" "Postsynaptic" 14
"286" 286 "MGI:107686" 4697 17992 681024 "NDUFA4" "Ndufa4" "Ndufa4" "Postsynaptic" 15
"287" 287 "MGI:1921367" 10096 74117 81732 "ACTR3" "Actr3" "Actr3" "Postsynaptic" 14
"288" 288 "MGI:1932118" 80863 260297 406167 "PRRT1" "Prrt1" "Prrt1" "Postsynaptic" 13
"289" 289 "MGI:1919210" 79784 71960 308572 "MYH14" "Myh14" "Myh14" "Postsynaptic" 14
"290" 290 "MGI:96721" 3897 16728 50687 "L1CAM" "L1cam" "L1cam" "Postsynaptic" 14
"291" 291 "MGI:97552" 5223 18648 24642 "PGAM1" "Pgam1" "Pgam1" "Postsynaptic" 14
"292" 292 "MGI:1915141" 6124 67891 64302 "RPL4" "Rpl4" "Rpl4" "Postsynaptic" 14
"293" 293 "MGI:1915084" 3419 67834 114096 "IDH3A" "Idh3a" "Idh3a" "Postsynaptic" 14
"294" 294 "MGI:97547" 5211 18641 25741 "PFKL" "Pfkl" "Pfkl" "Postsynaptic" 14
"295" 295 "MGI:1095410" 7277 22145 316531 "TUBA4A" "Tuba4a" "Tuba4a" "Postsynaptic" 15
"296" 296 "MGI:98387" 6710 20741 314251 "SPTB" "Sptb" "Sptb" "Postsynaptic" 14
"297" 297 "MGI:1914864" 51606 108664 297797 "ATP6V1H" "Atp6v1h" "Atp6v1h" "Postsynaptic" 14
"298" 298 "MGI:105992" 7086 21881 64524 "TKT" "Tkt" "Tkt" "Postsynaptic" 14
"299" 299 "MGI:1913348" 84303 66098 297436 "CHCHD6" "Chchd6" "Chchd6" "Postsynaptic" 14
"300" 300 "MGI:1914410" 1937 67160 293725 "EEF1G" "Eef1g" "Eef1g" "Postsynaptic" 14
"301" 301 "MGI:88110" 488 11938 29693 "ATP2A2" "Atp2a2" "Atp2a2" "Postsynaptic" 14
"302" 302 "MGI:2385311" 1737 235339 81654 "DLAT" "Dlat" "Dlat" "Postsynaptic" 14
"303" 303 "MGI:104871" 5500 19046 25594 "PPP1CB" "Ppp1cb" "Ppp1cb" "Postsynaptic" 14
"304" 304 "MGI:1316660" 10369 12300 84347 "CACNG2" "Cacng2" "Cacng2" "Postsynaptic" 15
"305" 305 "MGI:1929270" 11034 56431 502674 "DSTN" "Dstn" "Dstn" "Postsynaptic" 14
"306" 306 "MGI:1921506" 1540 74256 312937 "CYLD" "Cyld" "Cyld" "Postsynaptic" 14
"307" 307 "MGI:96680" 3845 16653 24525 "KRAS" "Kras" "Kras" "Postsynaptic" 13
"308" 308 "MGI:1858964" 10121 54130 294010 "ACTR1A" "Actr1a" "Actr1a" "Postsynaptic" 14
"309" 309 "MGI:1347351" 23154 26562 89791 "NCDN" "Ncdn" "Ncdn" "Postsynaptic" 14
"310" 310 "MGI:1919935" 9829 72685 313409 "DNAJC6" "Dnajc6" "Dnajc6" "Postsynaptic" 14
"311" 311 "MGI:1349764" 10570 26757 25417 "DPYSL4" "Dpysl4" "Dpysl4" "Postsynaptic" 14
"312" 312 "MGI:1927555" 8671 54403 84484 "SLC4A4" "Slc4a4" "Slc4a4" "Postsynaptic" 14
"313" 313 "MGI:105066" 10890 19325 50993 "RAB10" "Rab10" "Rab10" "Postsynaptic" 14
"314" 314 "MGI:87904" 60 11461 81822 "ACTB" "Actb" "Actb" "Postsynaptic" 14
"315" 315 "MGI:109239" 8514 16498 29738 "KCNAB2" "Kcnab2" "Kcnab2" "Postsynaptic" 15
"316" 316 "MGI:700014" 10580 20411 686098 "SORBS1" "Sorbs1" "Sorbs1" "Postsynaptic" 14
"317" 317 "MGI:3605641" 729956 232813 691429 "SHISA7" "Shisa7" "Shisa7" "Postsynaptic" 14
"318" 318 "MGI:95851" 2934 227753 296654 "GSN" "Gsn" "Gsn" "Postsynaptic" 13
"319" 319 "MGI:1917600" 10409 70350 64160 "BASP1" "Basp1" "Basp1" "Postsynaptic" 14
"320" 320 "MGI:1338779" 5814 19291 498407 "PURB" "Purb" "Purb" "Postsynaptic" 14
"321" 321 "MGI:109547" 1785 13430 25751 "DNM2" "Dnm2" "Dnm2" "Postsynaptic" 14
"322" 322 "MGI:1345964" 23603 23790 501841 "CORO1C" "Coro1c" "Coro1c" "Postsynaptic" 14
"323" 323 "MGI:98890" 7317 22201 314432 "UBA1" "Uba1" "Uba1" "Postsynaptic" 14
"324" 324 "MGI:700009" 6456 20404 116743 "SH3GL2" "Sh3gl2" "Sh3gl2" "Postsynaptic" 15
"325" 325 "MGI:97595" 5578 18750 24680 "PRKCA" "Prkca" "Prkca" "Postsynaptic" 14
"326" 326 "MGI:1351340" 2913 108069 24416 "GRM3" "Grm3" "Grm3" "Postsynaptic" 14
"327" 327 "MGI:104582" 58513 13859 361120 "EPS15L1" "Eps15l1" "Eps15l1" "Postsynaptic" 15
"328" 328 "MGI:97599" 5581 18754 29340 "PRKCE" "Prkce" "Prkce" "Postsynaptic" 15
"329" 329 "MGI:1919792" 192111 72542 288731 "PGAM5" "Pgam5" "Pgam5" "Postsynaptic" 14
"330" 330 "MGI:105100" 1500 12388 311163 "CTNND1" "Ctnnd1" "Ctnnd1" "Postsynaptic" 14
"331" 331 "MGI:2448506" 5297 224020 64161 "PI4KA" "Pi4ka" "Pi4ka" "Postsynaptic" 14
"332" 332 "MGI:1353561" 9218 30960 58857 "VAPA" "Vapa" "Vapa" "Postsynaptic" 13
"333" 333 "MGI:108057" 6128 19988 117042 "RPL6" "Rpl6" "Rpl6" "Postsynaptic" 14
"334" 334 "MGI:1343877" 4736 19896 81729 "RPL10A" "Rpl10a" "Rpl10a" "Postsynaptic" 13
"335" 335 "MGI:104785" 4646 17920 315840 "MYO6" "Myo6" "Myo6" "Postsynaptic" 13
"336" 336 "MGI:109656" 3927 16796 29278 "LASP1" "Lasp1" "Lasp1" "Postsynaptic" 13
"337" 337 "MGI:1927139" 9900 64051 117559 "SV2A" "Sv2a" "Sv2a" "Postsynaptic" 13
"338" 338 "MGI:1860437" 10439 56177 93667 "OLFM1" "Olfm1" "Olfm1" "Postsynaptic" 13
"339" 339 "MGI:99846" 2664 14567 25183 "GDI1" "Gdi1" "Gdi1" "Postsynaptic" 13
"340" 340 "MGI:95393" 2023 13806 24333 "ENO1" "Eno1" "Eno1" "Postsynaptic" 12
"341" 341 "MGI:87880" 50 11429 79250 "ACO2" "Aco2" "Aco2" "Postsynaptic" 13
"342" 342 "MGI:2141861" 1175 232910 65046 "AP2S1" "Ap2s1" "Ap2s1" "Postsynaptic" 13
"343" 343 "MGI:1914275" 6135 67025 362631 "RPL11" "Rpl11" "Rpl11" "Postsynaptic" 13
"344" 344 "MGI:1915166" 8613 67916 192270 "PLPP3" "Plpp3" "Plpp3" "Postsynaptic" 13
"345" 345 "MGI:1919085" 55915 71835 362375 "LANCL2" "Lancl2" "Lancl2" "Postsynaptic" 13
"346" 346 "MGI:96763" 3945 16832 24534 "LDHB" "Ldhb" "Ldhb" "Postsynaptic" 13
"347" 347 "MGI:1350927" 6132 26961 26962 "RPL8" "Rpl8" "Rpl8" "Postsynaptic" 13
"348" 348 "MGI:108202" 5094 18521 363005 "PCBP2" "Pcbp2" "Pcbp2" "Postsynaptic" 13
"349" 349 "MGI:99778" 2820 14571 25062 "GPD2" "Gpd2" "Gpd2" "Postsynaptic" 13
"350" 350 "MGI:2446259" 50863 235106 50864 "NTM" "Ntm" "Ntm" "Postsynaptic" 13
"351" 351 "MGI:2135593" 3030 97212 170670 "HADHA" "Hadha" "Hadha" "Postsynaptic" 13
"352" 352 "MGI:101848" 10681 14697 83579 "GNB5" "Gnb5" "Gnb5" "Postsynaptic" 13
"353" 353 "MGI:1339970" 10313 20168 140945 "RTN3" "Rtn3" "Rtn3" "Postsynaptic" 13
"354" 354 "MGI:107185" 22948 12465 294864 "CCT5" "Cct5" "Cct5" "Postsynaptic" 13
"355" 355 "MGI:104561" 8774 108123 307382 "NAPG" "Napg" "Napg" "Postsynaptic" 13
"356" 356 "MGI:2385163" 78997 228858 311616 "GDAP1L1" "Gdap1l1" "Gdap1l1" "Postsynaptic" 13
"357" 357 "MGI:1100500" 10211 14251 64665 "FLOT1" "Flot1" "Flot1" "Postsynaptic" 13
"358" 358 "MGI:1351615" 120 27360 25230 "ADD3" "Add3" "Add3" "Postsynaptic" 13
"359" 359 "MGI:1278343" 2631 14467 498174 "NIPSNAP2" "Nipsnap2" "Nipsnap2" "Postsynaptic" 13
"360" 360 "MGI:1915835" 57142 68585 83765 "RTN4" "Rtn4" "Rtn4" "Postsynaptic" 13
"361" 361 "MGI:107943" 908 12466 288620 "CCT6A" "Cct6a" "Cct6a" "Postsynaptic" 13
"362" 362 "MGI:1336997" 10314 14768 114515 "LANCL1" "Lancl1" "Lancl1" "Postsynaptic" 13
"363" 363 "MGI:1261814" 5064 18483 170673 "PALM" "Palm" "Palm" "Postsynaptic" 13
"364" 364 "MGI:107876" 7384 22273 301011 "UQCRC1" "Uqcrc1" "Uqcrc1" "Postsynaptic" 13
"365" 365 "MGI:103574" 273 218038 60668 "AMPH" "Amph" "Amph" "Postsynaptic" 13
"366" 366 "MGI:1341881" 9143 20974 302975 "SYNGR3" "Syngr3" "Syngr3" "Postsynaptic" 13
"367" 367 "MGI:2385112" 4720 226646 289218 "NDUFS2" "Ndufs2" "Ndufs2" "Postsynaptic" 13
"368" 368 "MGI:105368" 491 11941 24215 "ATP2B2" "Atp2b2" "Atp2b2" "Postsynaptic" 14
"369" 369 "MGI:107813" 10381 22152 246118 "TUBB3" "Tubb3" "Tubb3" "Postsynaptic" 13
"370" 370 "MGI:1918215" 23362 234353 306380 "PSD3" "Psd3" "Psd3" "Postsynaptic" 13
"371" 371 "MGI:1915113" 8402 67863 64201 "SLC25A11" "Slc25a11" "Slc25a11" "Postsynaptic" 14
"372" 372 "MGI:95776" 2776 14682 81666 "GNAQ" "Gnaq" "Gnaq" "Postsynaptic" 13
"373" 373 "MGI:1347343" 8078 22225 297593 "USP5" "Usp5" "Usp5" "Postsynaptic" 13
"374" 374 "MGI:1915513" 5162 68263 289950 "PDHB" "Pdhb" "Pdhb" "Postsynaptic" 13
"375" 375 "MGI:1352745" 6624 14086 683788 "FSCN1" "Fscn1" "Fscn1" "Postsynaptic" 13
"376" 376 "MGI:1923686" 7284 233870 293481 "TUFM" "Tufm" "Tufm" "Postsynaptic" 13
"377" 377 "MGI:88109" 482 11932 24214 "ATP1B2" "Atp1b2" "Atp1b2" "Postsynaptic" 13
"378" 378 "MGI:1913325" 54927 66075 296966 "CHCHD3" "Chchd3" "Chchd3" "Postsynaptic" 13
"379" 379 "MGI:1349453" 7447 26950 24877 "VSNL1" "Vsnl1" "Vsnl1" "Postsynaptic" 13
"380" 380 "MGI:98535" 6950 21454 24818 "TCP1" "Tcp1" "Tcp1" "Postsynaptic" 13
"381" 381 "MGI:97816" 5803 19283 25613 "PTPRZ1" "Ptprz1" "Ptprz1" "Postsynaptic" 13
"382" 382 "MGI:95394" 2026 13807 24334 "ENO2" "Eno2" "Eno2" "Postsynaptic" 13
"383" 383 "MGI:87940" 156 110355 25238 "GRK2" "Grk2" "Grk2" "Postsynaptic" 12
"384" 384 "MGI:107450" 1738 13382 298942 "DLD" "Dld" "Dld" "Postsynaptic" 13
"385" 385 "MGI:1914710" 1666 67460 117543 "DECR1" "Decr1" "Decr1" "Postsynaptic" 13
"386" 386 "MGI:2442474" 1607 217480 54248 "DGKB" "Dgkb" "Dgkb" "Postsynaptic" 13
"387" 387 "MGI:107671" 2823 234267 306439 "GPM6A" "Gpm6a" "Gpm6a" "Postsynaptic" 13
"388" 388 "MGI:106271" 10982 212307 679221 "MAPRE2" "Mapre2" "Mapre2" "Postsynaptic" 13
"389" 389 "MGI:98809" 7168 22003 24851 "TPM1" "Tpm1" "Tpm1" "Postsynaptic" 13
"390" 390 "MGI:2441837" 577 210933 301309 "ADGRB3" "Adgrb3" "Adgrb3" "Postsynaptic" 14
"391" 391 "MGI:88543" 1457 12995 116549 "CSNK2A1" "Csnk2a1" "Csnk2a1" "Postsynaptic" 13
"392" 392 "MGI:98932" 7431 22352 81818 "VIM" "Vim" "Vim" "Postsynaptic" 13
"393" 393 "MGI:1338801" 23191 20430 308666 "CYFIP1" "Cyfip1" "Cyfip1" "Postsynaptic" 14
"394" 394 "MGI:108092" 274 30948 117028 "BIN1" "Bin1" "Bin1" "Postsynaptic" 13
"395" 395 "MGI:1313136" 7461 269713 29264 "CLIP2" "Clip2" "Clip2" "Postsynaptic" 13
"396" 396 "MGI:107858" 80728 223666 500901 "ARHGAP39" "Arhgap39" "Arhgap39" "Postsynaptic" 13
"397" 397 "MGI:1261912" 150726 330369 312504 "FBXO41" "Fbxo41" "Fbxo41" "Postsynaptic" 13
"398" 398 "MGI:2444609" 54413 245537 171297 "NLGN3" "Nlgn3" "Nlgn3" "Postsynaptic" 14
"399" 399 "MGI:2446216" 26232 230904 85273 "FBXO2" "Fbxo2" "Fbxo2" "Postsynaptic" 13
"400" 400 "MGI:99695" 2017 13043 60465 "CTTN" "Cttn" "Cttn" "Postsynaptic" 13
"401" 401 "MGI:104689" 10575 12464 29374 "CCT4" "Cct4" "Cct4" "Postsynaptic" 13
"402" 402 "MGI:109132" 9892 20616 65178 "SNAP91" "Snap91" "Snap91" "Postsynaptic" 13
"403" 403 "MGI:1923036" 9793 75786 311191 "CKAP5" "Ckap5" "Ckap5" "Postsynaptic" 13
"404" 404 "MGI:1098269" 3800 16574 311024 "KIF5C" "Kif5c" "Kif5c" "Postsynaptic" 13
"405" 405 "MGI:1098687" 22848 269774 500244 "AAK1" "Aak1" "Aak1" "Postsynaptic" 13
"406" 406 "MGI:103264" 9181 16800 310635 "ARHGEF2" "Arhgef2" "Arhgef2" "Postsynaptic" 13
"407" 407 "MGI:1349722" 26986 18458 171350 "PABPC1" "Pabpc1" "Pabpc1" "Postsynaptic" 13
"408" 408 "MGI:1921393" 4976 74143 171116 "OPA1" "Opa1" "Opa1" "Postsynaptic" 13
"409" 409 "MGI:1309489" 8573 12361 29647 "CASK" "Cask" "Cask" "Postsynaptic" 13
"410" 410 "MGI:107183" 10694 12469 288305 "CCT8" "Cct8" "Cct8" "Postsynaptic" 13
"411" 411 "MGI:1201685" 1487 13016 29382 "CTBP1" "Ctbp1" "Ctbp1" "Postsynaptic" 13
"412" 412 "MGI:2442401" 55607 243725 84685 "PPP1R9A" "Ppp1r9a" "Ppp1r9a" "Postsynaptic" 12
"413" 413 "MGI:109281" 8502 227937 295625 "PKP4" "Pkp4" "Pkp4" "Postsynaptic" 13
"414" 414 "MGI:108077" 27020 20320 56064 "NPTN" "Nptn" "Nptn" "Postsynaptic" 13
"415" 415 "MGI:106217" 777 12290 54234 "CACNA1E" "Cacna1e" "Cacna1e" "Postsynaptic" 13
"416" 416 "MGI:88251" 801 12313 24242 "CALM1" "Calm1" "Calm1" "Postsynaptic" 12
"417" 417 "MGI:1098268" 3799 16573 117550 "KIF5B" "Kif5b" "Kif5b" "Postsynaptic" 13
"418" 418 "MGI:96659" 3737 16490 25468 "KCNA2" "Kcna2" "Kcna2" "Postsynaptic" 13
"419" 419 "MGI:1920344" 84251 73094 313413 "SGIP1" "Sgip1" "Sgip1" "Postsynaptic" 13
"420" 420 "MGI:1344381" 10049 23950 362293 "DNAJB6" "Dnajb6" "Dnajb6" "Postsynaptic" 11
"421" 421 "MGI:1354721" 10165 50799 362322 "SLC25A13" "Slc25a13" "Slc25a13" "Postsynaptic" 12
"422" 422 "MGI:1914365" 9045 67115 65043 "RPL14" "Rpl14" "Rpl14" "Postsynaptic" 12
"423" 423 "MGI:2140967" 22924 100732 298848 "MAPRE3" "Mapre3" "Mapre3" "Postsynaptic" 12
"424" 424 "MGI:1194508" 1650 13200 313648 "DDOST" "Ddost" "Ddost" "Postsynaptic" 12
"425" 425 "MGI:2137677" 94081 14057 364678 "SFXN1" "Sfxn1" "Sfxn1" "Postsynaptic" 12
"426" 426 "MGI:2137681" 94097 94282 261737 "SFXN5" "Sfxn5" "Sfxn5" "Postsynaptic" 12
"427" 427 "MGI:98107" 6208 20044 29284 "RPS14" "Rps14" "Rps14" "Postsynaptic" 12
"428" 428 "MGI:1202063" 6189 20091 29288 "RPS3A" "Rps3a1" "Rps3a" "Postsynaptic" 12
"429" 429 "MGI:1298373" 6133 20005 29257 "RPL9" "Rpl9" "Rpl9" "Postsynaptic" 12
"430" 430 "MGI:97178" 4134 17758 367171 "MAP4" "Map4" "Map4" "Postsynaptic" 12
"431" 431 "MGI:2183446" 116988 213990 362300 "AGAP3" "Agap3" "Agap3" "Postsynaptic" 12
"432" 432 "MGI:98037" 6156 19946 64640 "RPL30" "Rpl30" "Rpl30" "Postsynaptic" 12
"433" 433 "MGI:1921353" 10529 74103 307189 "NEBL" "Nebl" "Nebl" "Postsynaptic" 12
"434" 434 "MGI:98073" 6129 19989 297755 "RPL7" "Rpl7" "Rpl7" "Postsynaptic" 12
"435" 435 "MGI:2154090" 93185 140559 304979 "IGSF8" "Igsf8" "Igsf8" "Postsynaptic" 12
"436" 436 "MGI:105053" 10808 15505 288444 "HSPH1" "Hsph1" "Hsph1" "Postsynaptic" 12
"437" 437 "MGI:2443716" 286205 320271 690538 "SCAI" "Scai" "Scai" "Postsynaptic" 12
"438" 438 "MGI:107848" 10382 22153 29213 "TUBB4A" "Tubb4a" "Tubb4a" "Postsynaptic" 13
"439" 439 "MGI:2444851" 22979 668212 313928 "EFR3B" "Efr3b" "Efr3b" "Postsynaptic" 12
"440" 440 "MGI:1338011" 549 11992 361215 "AUH" "Auh" "Auh" "Postsynaptic" 12
"441" 441 "MGI:1859821" 25824 54683 113898 "PRDX5" "Prdx5" "Prdx5" "Postsynaptic" 13
"442" 442 "MGI:1270156" 5414 18952 287606 "SEPTIN4" "Septin4" "Septin4" "Postsynaptic" 12
"443" 443 "MGI:1918929" 10476 71679 641434 "ATP5H" "Atp5h" "Atp5pd" "Postsynaptic" 12
"444" 444 "MGI:1928896" 10552 56443 81824 "ARPC1A" "Arpc1a" "Arpc1a" "Postsynaptic" 12
"445" 445 "MGI:1928744" 9217 56491 60431 "VAPB" "Vapb" "Vapb" "Postsynaptic" 12
"446" 446 "MGI:95797" 2821 14751 292804 "GPI" "Gpi1" "Gpi" "Postsynaptic" 12
"447" 447 "MGI:1921084" 51382 73834 299159 "ATP6V1D" "Atp6v1d" "Atp6v1d" "Postsynaptic" 12
"448" 448 "MGI:1098267" 4967 18293 360975 "OGDH" "Ogdh" "Ogdh" "Postsynaptic" 12
"449" 449 "MGI:107851" 4723 17995 293655 "NDUFV1" "Ndufv1" "Ndufv1" "Postsynaptic" 12
"450" 450 "MGI:107733" 10540 69654 299850 "DCTN2" "Dctn2" "Dctn2" "Postsynaptic" 12
"451" 451 "MGI:107184" 10574 12468 297406 "CCT7" "Cct7" "Cct7" "Postsynaptic" 12
"452" 452 "MGI:96243" 3306 15512 60460 "HSPA2" "Hspa2" "Hspa2" "Postsynaptic" 12
"453" 453 "MGI:97591" 5315 18746 25630 "PKM" "Pkm" "Pkm" "Postsynaptic" 12
"454" 454 "MGI:1096389" 9369 18191 116508 "NRXN3" "Nrxn3" "Nrxn3" "Postsynaptic" 12
"455" 455 "MGI:107743" 1780 13426 29564 "DYNC1I1" "Dync1i1" "Dync1i1" "Postsynaptic" 12
"456" 456 "MGI:104563" 8775 108124 140673 "NAPA" "Napa" "Napa" "Postsynaptic" 12
"457" 457 "MGI:1858222" 10801 53860 83788 "SEPTIN9" "Septin9" "Septin9" "Postsynaptic" 12
"458" 458 "MGI:106341" 539 28080 192241 "ATP5PO" "Atp5o" "Atp5po" "Postsynaptic" 13
"459" 459 "MGI:2136381" 3032 231086 171155 "HADHB" "Hadhb" "Hadhb" "Postsynaptic" 12
"460" 460 "MGI:98084" 6184 103963 25596 "RPN1" "Rpn1" "Rpn1" "Postsynaptic" 12
"461" 461 "MGI:1920211" 57030 72961 116638 "SLC17A7" "Slc17a7" "Slc17a7" "Postsynaptic" 12
"462" 462 "MGI:103251" 47 104112 24159 "ACLY" "Acly" "Acly" "Postsynaptic" 12
"463" 463 "MGI:1345162" 8745 23792 301460 "ADAM23" "Adam23" "Adam23" "Postsynaptic" 12
"464" 464 "MGI:96623" 3708 16438 25262 "ITPR1" "Itpr1" "Itpr1" "Postsynaptic" 13
"465" 465 "MGI:2135610" 51143 235661 252902 "DYNC1LI1" "Dync1li1" "Dync1li1" "Postsynaptic" 12
"466" 466 "MGI:106295" 9868 28185 304017 "TOMM70" "Tomm70a" "Tomm70" "Postsynaptic" 12
"467" 467 "MGI:1890467" 55737 65114 25479 "VPS35" "Vps35" "Vps35" "Postsynaptic" 12
"468" 468 "MGI:1929266" 27044 56463 64635 "SND1" "Snd1" "Snd1" "Postsynaptic" 12
"469" 469 "MGI:107186" 10576 12461 299809 "CCT2" "Cct2" "Cct2" "Postsynaptic" 12
"470" 470 "MGI:1931834" 51517 80987 301009 "NCKIPSD" "Nckipsd" "Nckipsd" "Postsynaptic" 12
"471" 471 "MGI:894291" 23305 216739 117243 "ACSL6" "Acsl6" "Acsl6" "Postsynaptic" 12
"472" 472 "MGI:104908" 2185 19229 50646 "PTK2B" "Ptk2b" "Ptk2b" "Postsynaptic" 11
"473" 473 "MGI:1919214" 55210 108888 298682 "ATAD3A" "Atad3a" "Atad3a" "Postsynaptic" 12
"474" 474 "MGI:1346866" 5604 26395 170851 "MAP2K1" "Map2k1" "Map2k1" "Postsynaptic" 13
"475" 475 "MGI:1914523" 4705 67273 316632 "NDUFA10" "Ndufa10" "Ndufa10l1" "Postsynaptic" 12
"476" 476 "MGI:1920150" 4729 72900 81728 "NDUFV2" "Ndufv2" "Ndufv2" "Postsynaptic" 12
"477" 477 "MGI:1927243" 5898 56044 81757 "RALA" "Rala" "Rala" "Postsynaptic" 12
"478" 478 "MGI:1891435" 84833 66477 171069 "USMG5" "Usmg5" "Atp5md" "Postsynaptic" 11
"479" 479 "MGI:1929898" 51286 57754 361675 "CEND1" "Cend1" "Cend1" "Postsynaptic" 12
"480" 480 "MGI:104653" 490 67972 29598 "ATP2B1" "Atp2b1" "Atp2b1" "Postsynaptic" 12
"481" 481 "MGI:1924486" 51097 109232 305021 "SCCPDH" "Sccpdh" "Sccpdh" "Postsynaptic" 12
"482" 482 "MGI:1345961" 11151 12721 155151 "CORO1A" "Coro1a" "Coro1a" "Postsynaptic" 12
"483" 483 "MGI:1914915" 51164 67665 84428 "DCTN4" "Dctn4" "Dctn4" "Postsynaptic" 12
"484" 484 "MGI:106906" 1974 13682 303831 "EIF4A2" "Eif4a2" "Eif4a2" "Postsynaptic" 12
